 Nom Ville 	MAJ   	 Latitude 	 Longitude 
 Tauriac 	TAURIAC   	43.883333	1.591667
 Técou 	TECOU   	43.85	1.95
 Teillet 	TEILLET   	43.833333	2.35
 Terssac 	TERSSAC   	43.933333	2.083333
 Teulat 	TEULAT   	43.633333	1.7
 Teyssode 	TEYSSODE   	43.65	1.933333
 Tonnac 	TONNAC   	44.066667	1.883333
 Le Travet 	LE TRAVET  	43.816667	2.333333
 Tréban 	TREBAN   	44.1	2.35
 Trébas 	TREBAS   	43.95	2.483333
 Trévien 	TREVIEN   	44.1	2.116667
 Vabre 	VABRE   	43.683333	2.433333
 Valderiès 	VALDERIES   	44.016667	2.233333
 Valdurenque 	VALDURENQUE   	43.566667	2.316667
 Valence-d'Albigeois 	VALENCE D ALBIGEOIS 	44.016667	2.4
 Vaour 	VAOUR   	44.066667	1.8
 Veilhes 	VEILHES   	43.616667	1.833333
 Vénès 	VENES   	43.733333	2.2
 Verdalle 	VERDALLE   	43.516667	2.166667
 Viane 	VIANE   	43.733333	2.583333
 Vieux 	VIEUX   	44	1.883333
 Villefranche-d'Albigeois 	VILLEFRANCHE D ALBIGEOIS 	43.9	2.35
 Villeneuve-lès-Lavaur 	VILLENEUVE LES LAVAUR 	43.616667	1.783333
 Villeneuve-sur-Vère 	VILLENEUVE SUR VERE 	44	2.033333
 Vindrac-Alayrac 	VINDRAC ALAYRAC  	44.066667	1.916667
 Le Vintrou 	LE VINTROU  	43.516667	2.466667
 Virac 	VIRAC   	44.05	2.05
 Viterbe 	VITERBE   	43.683333	1.95
 Viviers-lès-Lavaur 	VIVIERS LES LAVAUR 	43.633333	1.8
 Viviers-lès-Montagnes 	VIVIERS LES MONTAGNES 	43.55	2.183333
 Sainte-Croix 	SAINTE CROIX  	43.966667	2.066667
 Albefeuille-Lagarde 	ALBEFEUILLE LAGARDE  	44.05	1.283333
 Albias 	ALBIAS   	44.083333	1.45
 Angeville 	ANGEVILLE   	44	1.033333
 Asques 	ASQUES   	44	0.916667
 Aucamville 	AUCAMVILLE   	43.8	1.216667
 Auterive 	AUTERIVE   	43.858333	0.966667
 Auty 	AUTY   	44.2	1.466667
 Auvillar 	AUVILLAR   	44.066667	0.9
 Balignac 	BALIGNAC   	43.95	0.883333
 Bardigues 	BARDIGUES   	44.033333	0.9
 Barry-d'Islemade 	BARRY D ISLEMADE 	44.066667	1.266667
 Les Barthes 	LES BARTHES  	44.1	1.166667
 Beaumont-de-Lomagne 	BEAUMONT DE LOMAGNE 	43.883333	0.983333
 Beaupuy 	BEAUPUY   	43.816667	1.133333
 Belbèse 	BELBESE   	43.9	1.066667
 Belvèze 	BELVEZE   	44.333333	1.1
 Bessens 	BESSENS   	43.883333	1.266667
 Bioule 	BIOULE   	44.083333	1.55
 Boudou 	BOUDOU   	44.1	1.016667
 Bouillac 	BOUILLAC   	43.833333	1.133333
 Bouloc 	BOULOC   	44.3	1.133333
 Bourg-de-Visa 	BOURG DE VISA 	44.25	0.966667
 Bourret 	BOURRET   	43.95	1.166667
 Brassac 	BRASSAC   	44.216667	0.975
 Bressols 	BRESSOLS   	43.966667	1.333333
 Bruniquel 	BRUNIQUEL   	44.05	1.666667
 Campsas 	CAMPSAS   	43.9	1.316667
 Canals 	CANALS   	43.85	1.283333
 Castanet 	CASTANET   	44.266667	1.95
 Castelmayran 	CASTELMAYRAN   	44.033333	1.05
 Castelsagrat 	CASTELSAGRAT   	44.183333	0.95
 Castelsarrasin 	CASTELSARRASIN   	44.033333	1.1
 Castérat-Bouzet 	CASTERAT BOUZET  	44	0.916667
 Caumont 	CAUMONT   	44.016667	1
 Le Causé 	LE CAUSE  	43.8	0.966667
 Caussade 	CAUSSADE   	44.166667	1.533333
 Caylus 	CAYLUS   	44.233333	1.783333
 Cayrac 	CAYRAC   	44.1	1.466667
 Cayriech 	CAYRIECH   	44.216667	1.616667
 Cazes-Mondenard 	CAZES MONDENARD  	44.233333	1.216667
 Comberouger 	COMBEROUGER   	43.866667	1.116667
 Corbarieu 	CORBARIEU   	43.95	1.366667
 Cordes-Tolosannes 	CORDES TOLOSANNES  	43.983333	1.166667
 Coutures 	COUTURES   	43.95	0.95
 Cumont 	CUMONT   	43.866667	0.9
 Dieupentale 	DIEUPENTALE   	43.866667	1.266667
 Donzac 	DONZAC   	44.116667	0.833333
 Dunes 	DUNES   	44.083333	0.783333
 Escatalens 	ESCATALENS   	43.983333	1.183333
 Escazeaux 	ESCAZEAUX   	43.833333	1.033333
 Espalais 	ESPALAIS   	44.066667	0.9
 Esparsac 	ESPARSAC   	43.9	0.933333
 Espinas 	ESPINAS   	44.2	1.833333
 Fabas 	FABAS   	43.85	1.333333
 Fajolles 	FAJOLLES   	43.966667	1.016667
 Faudoas 	FAUDOAS   	43.833333	0.95
 Fauroux 	FAUROUX   	44.25	1
 Féneyrols 	FENEYROLS   	44.133333	1.816667
 Finhan 	FINHAN   	43.916667	1.233333
 Garganvillar 	GARGANVILLAR   	43.983333	1.083333
 Gariès 	GARIES   	43.783333	1.033333
 Genébrières 	GENEBRIERES   	44	1.5
 Gensac 	GENSAC   	43.95	0.983333
 Gimat 	GIMAT   	43.85	0.933333
 Ginals 	GINALS   	44.2	1.866667
 Glatens 	GLATENS   	43.883333	0.916667
 Goas 	GOAS   	43.816667	0.95
 Golfech 	GOLFECH   	44.116667	0.866667
 Goudourville 	GOUDOURVILLE   	44.116667	0.916667
 Gramont 	GRAMONT   	43.933333	0.766667
 Grisolles 	GRISOLLES   	43.833333	1.283333
 Labastide-de-Penne 	LABASTIDE DE PENNE 	44.283333	1.6
 Labastide-Saint-Pierre 	LABASTIDE SAINT PIERRE 	43.916667	1.366667
 Labourgade 	LABOURGADE   	43.95	1.116667
 Lacapelle-Livron 	LACAPELLE LIVRON  	44.266667	1.783333
 Lachapelle 	LACHAPELLE   	43.983333	0.85
 Lacour 	LACOUR   	44.3	0.95
 Lacourt-Saint-Pierre 	LACOURT SAINT PIERRE 	43.983333	1.25
 Lafitte 	LAFITTE   	43.966667	1.133333
 Lafrançaise 	LAFRANCAISE   	44.133333	1.25
 Saint-Martin-Laguépie 	SAINT MARTIN LAGUEPIE 	44.141667	1.966667
 Lamagistère 	LAMAGISTERE   	44.116667	0.833333
 Lamothe-Capdeville 	LAMOTHE CAPDEVILLE  	44.083333	1.366667
 Lamothe-Cumont 	LAMOTHE CUMONT  	43.866667	0.9
 Lapenche 	LAPENCHE   	44.233333	1.583333
 Larrazet 	LARRAZET   	43.933333	1.083333
 Lauzerte 	LAUZERTE   	44.25	1.133333
 Lavaurette 	LAVAURETTE   	44.216667	1.666667
 Lavit 	LAVIT   	43.966667	0.916667
 Léojac 	LEOJAC   	44.016667	1.45
 Lizac 	LIZAC   	44.1	1.2
 Loze 	LOZE   	44.283333	1.8
 Malause 	MALAUSE   	44.1	0.983333
 Mansonville 	MANSONVILLE   	44.016667	0.85
 Marsac 	MARSAC   	43.941667	0.825
 Mas-Grenier 	MAS GRENIER  	43.9	1.2
 Maubec 	MAUBEC   	43.8	0.916667
 Maumusson 	MAUMUSSON   	43.916667	0.9
 Meauzac 	MEAUZAC   	44.083333	1.266667
 Merles 	MERLES   	44.066667	0.966667
 Mirabel 	MIRABEL   	44.15	1.433333
 Moissac 	MOISSAC   	44.1	1.083333
 Molières 	MOLIERES   	44.183333	1.366667
 Monbéqui 	MONBEQUI   	43.883333	1.25
 Monclar-de-Quercy 	MONCLAR DE QUERCY 	43.966667	1.583333
 Montagudet 	MONTAGUDET   	44.25	1.083333
 Montaigu-de-Quercy 	MONTAIGU DE QUERCY 	44.333333	1.016667
 Montain 	MONTAIN   	43.95	1.116667
 Montalzat 	MONTALZAT   	44.216667	1.5
 Montastruc 	MONTASTRUC   	44.1	1.291667
 Montauban 	MONTAUBAN   	44.016667	1.35
 Montbarla 	MONTBARLA   	44.216667	1.083333
 Montbartier 	MONTBARTIER   	43.9	1.266667
 Montbeton 	MONTBETON   	44.016667	1.3
 Montech 	MONTECH   	43.95	1.233333
 Montesquieu 	MONTESQUIEU   	44.2	1.066667
 Montfermier 	MONTFERMIER   	44.216667	1.4
 Montgaillard 	MONTGAILLARD   	43.933333	0.875
 Montpezat-de-Quercy 	MONTPEZAT DE QUERCY 	44.233333	1.466667
 Montricoux 	MONTRICOUX   	44.083333	1.616667
 Mouillac 	MOUILLAC   	44.266667	1.666667
 Nègrepelisse 	NEGREPELISSE   	44.066667	1.516667
 Nohic 	NOHIC   	43.883333	1.433333
 Orgueil 	ORGUEIL   	43.9	1.416667
Parisot	   	44.266667	1.85
 Perville 	PERVILLE   	44.183333	0.883333
 Le Pin 	LE PIN  	44.05	0.966667
 Piquecos 	PIQUECOS   	44.1	1.316667
 Pommevic 	POMMEVIC   	44.1	0.933333
 Pompignan 	POMPIGNAN   	43.816667	1.3
 Poupas 	POUPAS   	43.966667	0.85
 Puycornet 	PUYCORNET   	44.166667	1.333333
 Puygaillard-de-Quercy 	PUYGAILLARD DE QUERCY 	44.016667	1.633333
 Puylagarde 	PUYLAGARDE   	44.3	1.85
 Puylaroque 	PUYLAROQUE   	44.25	1.6
 Réalville 	REALVILLE   	44.116667	1.466667
 Reyniès 	REYNIES   	43.916667	1.4
 Roquecor 	ROQUECOR   	44.316667	0.95
 Saint-Aignan 	SAINT AIGNAN  	44.016667	1.083333
 Saint-Amans-du-Pech 	SAINT AMANS DU PECH	44.316667	0.883333
 Saint-Amans-de-Pellagal 	SAINT AMANS DE PELLAGAL	44.233333	1.116667
 Saint-Arroumex 	SAINT ARROUMEX  	44	1
 Saint-Beauzeil 	SAINT BEAUZEIL  	44.35	0.916667
 Saint-Cirice 	SAINT CIRICE  	44.05	0.85
 Saint-Clair 	SAINT CLAIR  	44.166667	0.95
 Saint-Étienne-de-Tulmont 	SAINT ETIENNE DE TULMONT	44.05	1.466667
 Saint-Georges 	SAINT GEORGES  	44.225	1.641667
 Saint-Jean-du-Bouzet 	SAINT JEAN DU BOUZET	43.983333	0.883333
 Sainte-Juliette 	SAINTE JULIETTE  	44.283333	1.183333
 Saint-Loup 	SAINT LOUP  	44.083333	0.866667
 Saint-Michel 	SAINT MICHEL  	44.033333	0.933333
 Saint-Nauphary 	SAINT NAUPHARY  	43.983333	1.433333
 Saint-Nazaire-de-Valentane 	SAINT NAZAIRE DE VALENTANE	44.233333	1.016667
 Saint-Nicolas-de-la-Grave 	SAINT NICOLAS DE LA	44.066667	1.033333
 Saint-Paul-d'Espis 	SAINT PAUL D ESPIS	44.133333	0.983333
 Saint-Porquier 	SAINT PORQUIER  	44	1.183333
 Saint-Projet 	SAINT PROJET  	44.308333	1.791667
 Saint-Sardos 	SAINT SARDOS  	43.9	1.133333
 Saint-Vincent 	SAINT VINCENT  	44.166667	1.466667
 La Salvetat-Belmontet 	LA SALVETAT BELMONTET 	43.966667	1.533333
 Sauveterre 	SAUVETERRE   	44.266667	1.233333
 Savenès 	SAVENES   	43.833333	1.216667
 Septfonds 	SEPTFONDS   	44.183333	1.616667
 Sérignac 	SERIGNAC   	43.916667	1.033333
 Sistels 	SISTELS   	44.066667	0.783333
 Touffailles 	TOUFFAILLES   	44.266667	1.05
 Tréjouls 	TREJOULS   	44.266667	1.25
 Vaissac 	VAISSAC   	44.033333	1.566667
 Valeilles 	VALEILLES   	44.366667	0.916667
 Valence 	VALENCE   	44.1	0.916667
 Varen 	VAREN   	44.15	1.883333
 Vazerac 	VAZERAC   	44.183333	1.3
 Verdun-sur-Garonne 	VERDUN SUR GARONNE 	43.866667	1.233333
Verfeil	   	44.183333	1.883333
 Verlhac-Tescou 	VERLHAC TESCOU  	43.933333	1.55
 Vigueron 	VIGUERON   	43.883333	1.066667
 Villebrumier 	VILLEBRUMIER   	43.9	1.45
 Villemade 	VILLEMADE   	44.066667	1.266667
 Aiguines 	AIGUINES   	43.766667	6.25
 Ampus 	AMPUS   	43.6	6.383333
 Les Arcs 	LES ARCS  	43.45	6.483333
 Artignosc-sur-Verdon 	ARTIGNOSC SUR VERDON 	43.7	6.1
 Artigues 	ARTIGUES   	43.6	5.8
 Aups 	AUPS   	43.616667	6.233333
 Bagnols-en-Forêt 	BAGNOLS EN FORET 	43.533333	6.7
 Bandol 	BANDOL   	43.133333	5.75
 Bargème 	BARGEME   	43.733333	6.566667
 Bargemon 	BARGEMON   	43.616667	6.533333
 Barjols 	BARJOLS   	43.55	6
 La Bastide 	LA BASTIDE  	43.733333	6.616667
 Bauduen 	BAUDUEN   	43.733333	6.183333
 Le Beausset 	LE BEAUSSET  	43.2	5.8
 Belgentier 	BELGENTIER   	43.25	6
 Besse-sur-Issole 	BESSE SUR ISSOLE 	43.35	6.166667
 Bormes-les-Mimosas 	BORMES LES MIMOSAS 	43.15	6.333333
 Le Bourguet 	LE BOURGUET  	43.783333	6.516667
 Bras 	BRAS   	43.466667	5.95
 Brenon 	BRENON   	43.766667	6.55
 Brignoles 	BRIGNOLES   	43.4	6.066667
 Brovès 	BROVES   	43.683333	6.583333
 Brue-Auriac 	BRUE AURIAC  	43.533333	5.95
 Cabasse 	CABASSE   	43.416667	6.233333
 La Cadière-d'Azur 	LA CADIERE D AZUR	43.2	5.766667
 Callas 	CALLAS   	43.583333	6.533333
 Callian 	CALLIAN   	43.633333	6.75
 Camps-la-Source 	CAMPS LA SOURCE 	43.383333	6.083333
 Le Cannet-des-Maures 	LE CANNET DES MAURES	43.4	6.35
 Carcès 	CARCES   	43.466667	6.183333
 Carnoules 	CARNOULES   	43.3	6.183333
 Carqueiranne 	CARQUEIRANNE   	43.083333	6.083333
 Cavalaire-sur-Mer 	CAVALAIRE SUR MER 	43.166667	6.533333
 La Celle 	LA CELLE  	43.4	6.033333
 Châteaudouble 	CHATEAUDOUBLE   	43.583333	6.45
 Châteauvert 	CHATEAUVERT   	43.5	6.016667
 Châteauvieux 	CHATEAUVIEUX   	43.775	6.575
 Claviers 	CLAVIERS   	43.6	6.566667
 Cogolin 	COGOLIN   	43.25	6.533333
 Collobrières 	COLLOBRIERES   	43.233333	6.3
 Comps-sur-Artuby 	COMPS SUR ARTUBY 	43.716667	6.5
 Correns 	CORRENS   	43.483333	6.083333
 Cotignac 	COTIGNAC   	43.533333	6.15
 La Crau 	LA CRAU  	43.15	6.066667
 La Croix-Valmer 	LA CROIX VALMER 	43.2	6.566667
 Cuers 	CUERS   	43.233333	6.066667
 Draguignan 	DRAGUIGNAN   	43.533333	6.466667
 Entrecasteaux 	ENTRECASTEAUX   	43.516667	6.233333
 Esparron 	ESPARRON   	43.591667	5.85
 Évenos 	EVENOS   	43.166667	5.85
 La Farlède 	LA FARLEDE  	43.166667	6.033333
 Fayence 	FAYENCE   	43.616667	6.683333
 Figanières 	FIGANIERES   	43.566667	6.5
 Flassans-sur-Issole 	FLASSANS SUR ISSOLE 	43.366667	6.216667
 Flayosc 	FLAYOSC   	43.533333	6.4
 Forcalqueiret 	FORCALQUEIRET   	43.333333	6.083333
 Fox-Amphoux 	FOX AMPHOUX  	43.583333	6.1
 La Garde-Freinet 	LA GARDE FREINET 	43.316667	6.466667
 Garéoult 	GAREOULT   	43.333333	6.05
 Gassin 	GASSIN   	43.216667	6.583333
 Ginasservis 	GINASSERVIS   	43.666667	5.85
 Gonfaron 	GONFARON   	43.316667	6.283333
 Grimaud 	GRIMAUD   	43.266667	6.516667
 Hyères 	HYERES   	43.116667	6.116667
 Le Lavandou 	LE LAVANDOU  	43.133333	6.366667
 La Londe-les-Maures 	LA LONDE LES MAURES	43.133333	6.233333
 Lorgues 	LORGUES   	43.483333	6.366667
 Le Luc 	LE LUC  	43.383333	6.316667
 La Martre 	LA MARTRE  	43.766667	6.6
 Les Mayons 	LES MAYONS  	43.316667	6.366667
 Mazaugues 	MAZAUGUES   	43.333333	5.916667
 Méounes-lès-Montrieux 	MEOUNES LES MONTRIEUX 	43.283333	5.966667
 Moissac-Bellevue 	MOISSAC BELLEVUE  	43.65	6.166667
 La Môle 	LA MOLE  	43.2	6.466667
 Mons 	MONS   	43.683333	6.716667
 Montauroux 	MONTAUROUX   	43.616667	6.766667
 Montferrat 	MONTFERRAT   	43.616667	6.483333
 Montfort-sur-Argens 	MONTFORT SUR ARGENS 	43.466667	6.116667
 Montmeyan 	MONTMEYAN   	43.65	6.066667
 La Motte 	LA MOTTE  	43.483333	6.516667
 Le Muy 	LE MUY  	43.466667	6.55
 Nans-les-Pins 	NANS LES PINS 	43.366667	5.783333
 Néoules 	NEOULES   	43.3	6.016667
 Ollières 	OLLIERES   	43.483333	5.833333
 Ollioules 	OLLIOULES   	43.133333	5.85
 Pierrefeu-du-Var 	PIERREFEU DU VAR 	43.216667	6.133333
 Pignans 	PIGNANS   	43.3	6.216667
 Plan-de-la-Tour 	PLAN DE LA TOUR	43.333333	6.55
 Pontevès 	PONTEVES   	43.566667	6.05
 Pourcieux 	POURCIEUX   	43.466667	5.783333
 Pourrières 	POURRIERES   	43.5	5.733333
 Le Pradet 	LE PRADET  	43.1	6.016667
 Puget-sur Argens 	PUGET SUR ARGENS 	43.45	6.683333
 Puget-Ville 	PUGET VILLE  	43.283333	6.133333
 Ramatuelle 	RAMATUELLE   	43.216667	6.616667
 Régusse 	REGUSSE   	43.65	6.133333
 Le Revest-les-Eaux 	LE REVEST LES EAUX	43.366667	6.566667
 Rians 	RIANS   	43.616667	5.75
 Riboux 	RIBOUX   	43.3	5.75
 Rocbaron 	ROCBARON   	43.3	6.083333
 Roquebrune-sur Argens 	ROQUEBRUNE SUR ARGENS 	43.433333	6.633333
 La Roquebrussanne 	LA ROQUEBRUSSANNE  	43.333333	5.983333
 La Roque-Esclapon 	LA ROQUE ESCLAPON 	43.716667	6.633333
 Rougiers 	ROUGIERS   	43.383333	5.85
 Sainte-Anastasie-sur-Issole 	SAINTE ANASTASIE SUR ISSOLE	43.333333	6.133333
 Saint-Cyr-sur-Mer 	SAINT CYR SUR MER	43.183333	5.716667
 Saint-Martin 	SAINT MARTIN  	43.58918	5.88478
 Sainte-Maxime 	SAINTE MAXIME  	43.3	6.633333
 Saint-Maximin-la-Sainte-Baume 	SAINT MAXIMIN LA SAINTE	43.45	5.866667
 Saint-Paul-en-Forêt 	SAINT PAUL EN FORET	43.566667	6.683333
 Saint-Raphaël 	SAINT RAPHAEL  	43.416667	6.766667
 Saint-Tropez 	SAINT TROPEZ  	43.266667	6.633333
 Saint-Zacharie 	SAINT ZACHARIE  	43.383333	5.716667
 Salernes 	SALERNES   	43.55	6.233333
 Les Salles-sur-Verdon 	LES SALLES SUR VERDON	43.766667	6.2
 Sanary-sur-Mer 	SANARY SUR MER 	43.116667	5.8
 Seillans 	SEILLANS   	43.633333	6.633333
 La Seyne-sur-Mer 	LA SEYNE SUR MER	43.1	5.883333
 Signes 	SIGNES   	43.3	5.866667
 Sillans-la Cascade 	SILLANS LA CASCADE 	43.566667	6.183333
 Solliès-Pont 	SOLLIES PONT  	43.183333	6.05
 Solliès-Toucas 	SOLLIES TOUCAS  	43.2	6.016667
 Solliès-Ville 	SOLLIES VILLE  	43.183333	6.033333
 Tanneron 	TANNERON   	43.583333	6.883333
 Taradeau 	TARADEAU   	43.45	6.433333
 Tavernes 	TAVERNES   	43.6	6.016667
 Le Thoronet 	LE THORONET  	43.45	6.3
 Toulon 	TOULON   	43.116667	5.933333
 Tourtour 	TOURTOUR   	43.583333	6.3
 Tourves 	TOURVES   	43.4	5.933333
 Trans-en-Provence 	TRANS EN PROVENCE 	43.5	6.483333
 Trigance 	TRIGANCE   	43.766667	6.45
 Le Val 	LE VAL  	43.433333	6.083333
 La Valette-du-Var 	LA VALETTE DU VAR	43.133333	5.983333
 Varages 	VARAGES   	43.6	5.966667
 La Verdière 	LA VERDIERE  	43.633333	5.933333
 Vérignon 	VERIGNON   	43.65	6.266667
 Vidauban 	VIDAUBAN   	43.416667	6.433333
 Villecroze 	VILLECROZE   	43.583333	6.266667
 Vinon-sur-Verdon 	VINON SUR VERDON 	43.716667	5.8
 Vins-sur-Caramy 	VINS SUR CARAMY 	43.433333	6.15
 Saint-Mandrier-sur-Mer 	SAINT MANDRIER SUR MER	43.066667	5.933333
 Les Sablettes 	LES SABLETTES  	43.083333	5.883333
 Anthéor 	ANTHEOR   	43.433333	6.883333
 Ayguade-Ceinturon 	AYGUADE CEINTURON  	43.116667	6.166667
 Laouque 	LAOUQUE   	43.216667	5.75
 Les Lecques 	LES LECQUES  	43.183333	5.666667
 La Moutonne 	LA MOUTONNE  	43.116667	6.066667
 Agay 	AGAY   	43.433333	6.85
 Le Brusc 	LE BRUSC  	43.066667	5.8
 Giens 	GIENS   	43.033333	6.133333
 Porquerolles 	PORQUEROLLES   	43	6.2
 Saint-Aygulf 	SAINT AYGULF  	43.383333	6.733333
 Les Salins d'Hyères 	LES SALINS D HYERES	43.116667	6.2
 Tamaris-sur-Mer 	TAMARIS SUR MER 	43.083333	5.9
 Le Trayas 	LE TRAYAS  	43.466667	6.916667
 Cavalière 	CAVALIERE   	43.15	6.433333
 La Capte 	LA CAPTE  	43.066667	6.15
 Althen-des-Paluds 	ALTHEN DES PALUDS 	44	4.95
 Ansouis 	ANSOUIS   	43.733333	5.466667
 Apt 	APT   	43.883333	5.4
 Aubignan 	AUBIGNAN   	44.1	5.016667
 Aurel 	AUREL   	44.133333	5.416667
 Avignon 	AVIGNON   	43.95	4.816667
 Le Barroux 	LE BARROUX  	44.133333	5.1
 La Bastide-des-Jourdans 	LA BASTIDE DES JOURDANS	43.783333	5.633333
 La Bastidonne 	LA BASTIDONNE  	43.716667	5.566667
 Le Beaucet 	LE BEAUCET  	43.983333	5.116667
 Beaumes-de-Venise 	BEAUMES DE VENISE 	44.116667	5.033333
 Beaumettes 	BEAUMETTES   	43.85	5.233333
 Beaumont-de-Pertuis 	BEAUMONT DE PERTUIS 	43.733333	5.7
 Beaumont-du-Ventoux 	BEAUMONT DU VENTOUX 	44.183333	5.166667
 Bédarrides 	BEDARRIDES   	44.033333	4.9
 Bédoin 	BEDOIN   	44.116667	5.166667
 Blauvac 	BLAUVAC   	44.033333	5.2
 Bollène 	BOLLENE   	44.283333	4.75
 Bonnieux 	BONNIEUX   	43.816667	5.3
 Brantes 	BRANTES   	44.183333	5.333333
 Buisson 	BUISSON   	44.283333	5
 Buoux 	BUOUX   	43.833333	5.383333
 Cabrières-d'Aigues 	CABRIERES D AIGUES 	43.783333	5.5
 Cabrières-d'Avignon 	CABRIERES D AVIGNON 	43.9	5.166667
 Cadenet 	CADENET   	43.733333	5.366667
 Caderousse 	CADEROUSSE   	44.1	4.75
 Cairanne 	CAIRANNE   	44.233333	4.933333
 Camaret-sur-Aigues 	CAMARET SUR AIGUES 	44.166667	4.883333
 Caromb 	CAROMB   	44.116667	5.1
 Carpentras 	CARPENTRAS   	44.05	5.05
 Caseneuve 	CASENEUVE   	43.883333	5.483333
 Castellet 	CASTELLET   	43.85	5.483333
 Caumont-sur-Durance 	CAUMONT SUR DURANCE 	43.9	4.95
 Châteauneuf-de-Gadagne 	CHATEAUNEUF DE GADAGNE 	43.933333	4.933333
 Châteauneuf-du-Pape 	CHATEAUNEUF DU PAPE 	44.05	4.833333
 Cheval-Blanc 	CHEVAL BLANC  	43.8	5.066667
 Courthézon 	COURTHEZON   	44.083333	4.883333
 Crestet 	CRESTET   	44.216667	5.083333
 Crillon-le-Brave 	CRILLON LE BRAVE 	44.116667	5.15
 Cucuron 	CUCURON   	43.783333	5.433333
 Entrechaux 	ENTRECHAUX   	44.216667	5.133333
 Faucon 	FAUCON   	44.266667	5.15
 Flassan 	FLASSAN   	44.1	5.25
 Gargas 	GARGAS   	43.9	5.383333
 Gignac 	GIGNAC   	43.916667	5.533333
 Gigondas 	GIGONDAS   	44.166667	5
 Gordes 	GORDES   	43.9	5.2
 Goult 	GOULT   	43.866667	5.25
 Grambois 	GRAMBOIS   	43.766667	5.583333
 Grillon 	GRILLON   	44.4	4.933333
 L'Isle-sur-la-Sorgue 	L ISLE SUR LA	43.916667	5.05
 Jonquerettes 	JONQUERETTES   	43.95	4.933333
 Jonquières 	JONQUIERES   	44.116667	4.9
 Joucas 	JOUCAS   	43.916667	5.25
 Lacoste 	LACOSTE   	43.833333	5.3
 Lafare 	LAFARE   	44.15	5.05
 Lagarde-d'Apt 	LAGARDE D APT 	43.983333	5.483333
 Lagarde-Paréol 	LAGARDE PAREOL  	44.216667	4.85
 Lagnes 	LAGNES   	43.9	5.116667
 Lamotte-du-Rhône 	LAMOTTE DU RHONE 	44.266667	4.683333
 Lapalud 	LAPALUD   	44.3	4.683333
 Lauris 	LAURIS   	43.75	5.316667
 Lioux 	LIOUX   	43.95	5.316667
 Loriol-du-Comtat 	LORIOL DU COMTAT 	44.083333	5
 Lourmarin 	LOURMARIN   	43.766667	5.366667
 Malaucène 	MALAUCENE   	44.166667	5.133333
 Malemort-du-Comtat 	MALEMORT DU COMTAT 	44.016667	5.166667
 Maubec 	MAUBEC   	43.85	5.166667
 Mazan 	MAZAN   	44.05	5.133333
 Ménerbes 	MENERBES   	43.833333	5.216667
 Mérindol 	MERINDOL   	43.75	5.2
 Méthamis 	METHAMIS   	44.016667	5.216667
 Modène 	MODENE   	44.1	5.116667
 Mondragon 	MONDRAGON   	44.233333	4.716667
 Monieux 	MONIEUX   	44.066667	5.366667
 Monteux 	MONTEUX   	44.033333	5
 Mormoiron 	MORMOIRON   	44.066667	5.183333
 Mornas 	MORNAS   	44.2	4.733333
 La Motte-d'Aigues 	LA MOTTE D AIGUES	43.766667	5.516667
 Murs 	MURS   	43.95	5.25
 Oppède 	OPPEDE   	43.833333	5.183333
 Orange 	ORANGE   	44.133333	4.8
 Pernes-les-Fontaines 	PERNES LES FONTAINES 	44	5.05
 Pertuis 	PERTUIS   	43.683333	5.5
 Peypin-d'Aigues 	PEYPIN D AIGUES 	43.8	5.566667
 Piolenc 	PIOLENC   	44.183333	4.766667
 Le Pontet 	LE PONTET  	43.966667	4.85
 Puget 	PUGET   	43.75	5.3
 Puyméras 	PUYMERAS   	44.266667	5.133333
 Puyvert 	PUYVERT   	43.766667	5.35
 Rasteau 	RASTEAU   	44.216667	4.983333
 Richerenches 	RICHERENCHES   	44.366667	4.916667
 Roaix 	ROAIX   	44.25	5.016667
 Robion 	ROBION   	43.85	5.116667
 La Roque-Alric 	LA ROQUE ALRIC 	44.15	5.066667
 La Roque-sur-Pernes 	LA ROQUE SUR PERNES	43.983333	5.1
 Roussillon 	ROUSSILLON   	43.9	5.283333
 Rustrel 	RUSTREL   	43.916667	5.483333
 Sablet 	SABLET   	44.183333	5
 Saignon 	SAIGNON   	43.866667	5.433333
 Sainte-Cécile-les-Vignes 	SAINTE CECILE LES VIGNES	44.25	4.883333
 Saint-Christol 	SAINT CHRISTOL  	44.033333	5.5
 Saint-Didier 	SAINT DIDIER  	44	5.116667
 Saint-Léger-du-Ventoux 	SAINT LEGER DU VENTOUX	44.2	5.266667
 Saint-Martin-de-Castillon 	SAINT MARTIN DE CASTILLON	43.866667	5.516667
 Saint-Martin-de-la-Brasque 	SAINT MARTIN DE LA	43.766667	5.533333
 Saint-Pantaléon 	SAINT PANTALEON  	43.883333	5.25
 Saint-Pierre-de-Vassols 	SAINT PIERRE DE VASSOLS	44.1	5.15
 Saint-Romain-en-Viennois 	SAINT ROMAIN EN VIENNOIS	44.266667	5.116667
 Saint-Roman-de-Malegarde 	SAINT ROMAN DE MALEGARDE	44.266667	4.966667
 Saint-Saturnin-lès-Avignon 	SAINT SATURNIN LES AVIGNON	43.95	4.933333
 Saint-Trinit 	SAINT TRINIT  	44.1	5.466667
 Sannes 	SANNES   	43.75	5.483333
 Sarrians 	SARRIANS   	44.083333	4.966667
 Savoillan 	SAVOILLAN   	44.183333	5.383333
 Séguret 	SEGURET   	44.2	5.016667
